"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDD40","OUT010",1214.2414265847
"DRM59","OUT035",2584.13044089774
"NCJ43","OUT018",2492.1229249666
"NCN29","OUT013",852.94278598528
"NCC19","OUT045",2932.54607993677
"FDR56","OUT035",3317.07882344705
"FDZ43","OUT049",3977.35431303478
"FDJ32","OUT010",-890.533243693619
"DRH03","OUT017",1598.25475668494
"NCZ54","OUT035",2741.01776762576
"FDE26","OUT017",2448.54182563289
"FDS03","OUT045",967.208780739155
"DRZ24","OUT019",-27.4320892766176
"FDO48","OUT027",4986.89283851782
"FDW39","OUT049",2937.01412653506
"NCK05","OUT049",1061.31818814935
"NCK30","OUT017",4092.02842266248
"FDT27","OUT018",3490.497830571
"FDS08","OUT019",925.931621177641
"NCJ19","OUT049",963.963459978258
"FDC58","OUT045",679.771426618133
"DRE37","OUT013",3003.70730410136
"FDW02","OUT035",2181.15546806219
"FDJ02","OUT010",526.139543467505
"FDX09","OUT045",2752.90688966577
"FDT31","OUT010",1091.92569509686
"FDI24","OUT049",2933.62890779398
"FDY09","OUT045",2746.20357042861
"FDV28","OUT045",579.072241735729
"DRM47","OUT049",3135.22834183587
"FDT52","OUT019",2029.19716621639
"FDI48","OUT018",650.759656235741
"FDY55","OUT017",4154.43028830068
"FDU48","OUT013",2098.1632329566
"FDN25","OUT045",896.281582428452
"FDP20","OUT049",2112.55914295269
"FDJ15","OUT013",3051.35059204376
"FDD04","OUT018",2000.7122327506
"FDY58","OUT045",3568.36434859385
"FDR37","OUT018",2695.67970910247
"FDF44","OUT013",2126.02105610174
"FDD32","OUT045",1338.58045972892
"FDR57","OUT017",2634.08116935156
"DRG39","OUT027",2349.40462730137
"FDX15","OUT017",2643.26544961419
"DRN37","OUT045",2561.46751549277
"FDW40","OUT027",3771.6509845229
"FDB32","OUT049",1618.31750035976
"FDM40","OUT018",2021.43859294355
"FDE39","OUT027",3385.13464875989
"DRH49","OUT017",1427.15545125666
"FDT46","OUT049",936.692181625391
"NCF06","OUT035",4169.34754564183
"FDP07","OUT017",3221.14599845594
"FDC04","OUT013",3841.66414665839
"FDZ32","OUT017",1820.3325512535
"FDD50","OUT045",2620.7516488254
"FDU56","OUT017",3063.41917681718
"FDV34","OUT017",1359.95795073593
"NCY41","OUT013",650.473182207684
"NCK18","OUT046",2645.77028968399
"DRH25","OUT049",941.382143656305
"FDT57","OUT046",3770.53808046346
"FDV56","OUT018",1498.39039659645
"FDV12","OUT045",1537.19381746939
"FDN52","OUT017",1571.94490308145
"FDX38","OUT035",1019.7122741884
"FDE47","OUT018",1673.38781379635
"NCO07","OUT013",3364.74152134127
"FDV09","OUT027",3880.78490934409
"FDZ23","OUT019",1078.42122601724
"DRH51","OUT018",1142.21022546576
"NCY54","OUT045",2629.61482843925
"DRG49","OUT013",3885.88287611453
"NCC19","OUT049",3116.16275560708
"NCV53","OUT045",3719.97528469849
"FDZ47","OUT019",-251.498906159088
"NCO26","OUT018",1512.13912940135
"NCP02","OUT045",896.073771297189
"NCW30","OUT018",3768.20582771504
"NCN55","OUT046",3786.81021583472
"FDB20","OUT010",-647.059162664884
"DRL11","OUT013",2538.29288759286
"DRD60","OUT045",2816.17466870466
"FDW14","OUT010",-419.291852893252
"FDL27","OUT010",-841.294249281039
"FDU09","OUT018",670.264631269858
"DRH36","OUT027",2677.42108306268
"FDP34","OUT027",3946.69898604837
"FDE04","OUT017",2984.28551361486
"FDZ57","OUT027",3555.17221476055
"FDF02","OUT010",-262.617277746443
"FDG28","OUT045",3843.53943009974
"NCI31","OUT046",575.141274692638
"FDT43","OUT013",900.420356276566
"FDU20","OUT046",1977.35752618352
"FDD53","OUT013",764.254146907166
"FDW15","OUT045",2391.61930496415
"NCT53","OUT045",2493.06040352838
"NCG55","OUT027",3257.20540371672
"FDD48","OUT035",1979.61963307973
"FDG47","OUT049",4246.3582063273
"FDI21","OUT017",1145.00488519986
"FDT27","OUT017",3861.49932319018
"DRO35","OUT013",1881.50389051631
"FDD33","OUT017",3797.04849138744
"FDC04","OUT035",3997.10232279147
"FDY34","OUT013",2711.32935730948
"DRJ49","OUT049",2104.89116765462
"FDE05","OUT049",2469.80788181731
"FDU31","OUT017",3631.10158854906
"NCN19","OUT027",4436.51801038413
"FDK56","OUT027",4402.73498901554
"FDK58","OUT017",1805.15915692257
"NCJ42","OUT035",1764.57274694132
"FDZ34","OUT027",4485.79459923248
"FDA52","OUT018",2551.47254330782
"NCR29","OUT013",920.79118141984
"FDT48","OUT035",3291.80862388956
"DRJ51","OUT019",1709.78836615762
"NCS54","OUT046",2827.09915024182
"FDV01","OUT035",2658.11264604673
"DRG51","OUT027",4081.99766306343
"NCG42","OUT013",2082.59972141608
"FDA51","OUT049",1966.09280860114
"FDV19","OUT010",709.553295137377
"NCT18","OUT045",2815.28992597854
"NCS41","OUT045",2856.03781304115
"FDO03","OUT046",3667.25835638798
"FDL12","OUT010",-907.32702174464
"FDY37","OUT010",449.345096192664
"FDI58","OUT049",1626.16028817225
"FDT28","OUT018",2131.73001555237
"NCC42","OUT010",308.541462838952
"FDO01","OUT017",2200.39294445915
"FDJ02","OUT013",2439.50342976116
"FDQ04","OUT018",437.974659454497
"DRL47","OUT013",1995.75130971801
"FDZ32","OUT035",1910.24883955834
"FDC35","OUT035",3407.12800761403
"FDX14","OUT045",1166.72055284249
"FDZ35","OUT013",1765.8992157596
"FDL14","OUT013",2571.12924872236
"FDO04","OUT049",1002.04102816041
"DRK11","OUT017",2511.82366862985
"FDB44","OUT018",3075.43265443603
"FDZ50","OUT049",3093.16433276087
"FDI12","OUT027",2928.54165579339
"FDU43","OUT017",3891.47239885566
"FDD58","OUT010",-343.658373861562
"FDB27","OUT017",3214.17890738179
"FDB04","OUT018",1188.71074006809
"NCO17","OUT013",1896.65761948914
"FDL12","OUT017",1072.23174657588
"DRJ13","OUT049",2659.49005081378
"FDD57","OUT045",1511.63677011963
"FDW19","OUT035",1981.39403024155
"DRD27","OUT018",1334.37385976513
"FDH27","OUT027",3795.98279190718
"NCW30","OUT027",5500.31010349626
"FDR40","OUT018",1096.24121382981
"FDG05","OUT013",2584.76585992957
"NCY41","OUT019",-1305.94636056552
"FDI38","OUT018",3050.31373431111
"FDR20","OUT046",779.769727185843
"FDE09","OUT017",1872.44721315049
"FDN50","OUT019",-319.282535180034
"DRF27","OUT045",2385.60393929337
"DRF51","OUT013",666.926502348155
"NCO02","OUT019",-843.244792516144
"FDB51","OUT027",2466.26861615507
"FDJ50","OUT013",916.158217095142
"FDN52","OUT013",1451.46355648592
"FDX14","OUT013",1314.65136577613
"FDT27","OUT019",1875.060403349
"FDV10","OUT013",780.98545411494
"FDU33","OUT046",785.258805706071
"FDU58","OUT046",2990.26976170884
"NCP42","OUT027",4531.0374151815
"FDL51","OUT027",4874.08024844939
"DRH15","OUT027",2212.28539485042
"FDU16","OUT017",1528.33456164257
"FDW15","OUT017",2566.16299475705
"FDQ44","OUT045",1875.76338741054
"NCI06","OUT027",4305.99613168684
"DRK23","OUT019",2059.40076727927
"FDC28","OUT035",1894.72655292477
"NCY17","OUT019",-1211.90434894763
"NCV05","OUT018",2183.75211781711
"FDM34","OUT019",175.837057411572
"DRD60","OUT027",4351.77451347508
"FDT38","OUT046",1412.85122380989
"FDQ57","OUT018",2060.58961890867
"FDE59","OUT027",2092.46340380879
"NCM43","OUT046",2608.35085299385
"DRI51","OUT049",2829.92628558489
"NCG30","OUT017",2032.69891641404
"NCK54","OUT035",1963.28187940642
"FDQ16","OUT019",-158.260786647262
"FDI36","OUT013",3206.12093514135
"FDX16","OUT027",3838.35708563545
"FDA34","OUT046",2790.7057949286
"FDJ48","OUT018",3638.36718168172
"FDU47","OUT035",2434.20698656321
"FDS39","OUT046",2320.33358121931
"FDD11","OUT046",3974.69834438479
"FDM16","OUT027",2720.47236109565
"FDU56","OUT018",2657.30616299191
"FDQ32","OUT017",2095.79857891077
"DRK35","OUT013",703.516085501413
"FDA58","OUT049",3782.91000230784
"DRG48","OUT019",395.728973946487
"FDT59","OUT010",1778.39417762336
"FDQ31","OUT019",-405.552204636907
"FDS51","OUT018",769.261357564268
"FDW32","OUT027",2905.24182927058
"FDI15","OUT027",5614.40220299349
"NCV30","OUT017",1064.5849685024
"DRG25","OUT049",3076.12189736333
"FDT02","OUT013",666.503610525503
"FDO33","OUT027",3262.20957358289
"FDP38","OUT035",1005.56524954028
"FDZ45","OUT035",3286.16664845601
"NCA54","OUT027",4303.7505381704
"FDU33","OUT017",893.677575892861
"FDN58","OUT017",3835.17471496526
"FDI05","OUT045",1208.89342531074
"FDM57","OUT019",-512.360131984631
"NCS42","OUT027",2883.54843216638
"FDB57","OUT045",3487.79380885366
"FDC03","OUT045",3096.01095082954
"FDZ58","OUT013",1937.91263568101
"NCK29","OUT045",1845.36705870457
"NCR53","OUT045",3450.41610194226
"FDE26","OUT027",3791.45450838388
"FDU52","OUT049",2572.14883388002
"FDE41","OUT027",2862.97767122188
"FDU38","OUT018",2758.66921664661
"FDA52","OUT017",2941.83220796181
"FDW46","OUT046",1091.92768504482
"DRI59","OUT035",3688.74316575448
"FDT38","OUT035",1541.19193423111
"FDL33","OUT018",2829.80672037441
"FDQ01","OUT027",5444.54838426673
"FDJ08","OUT046",3047.28778576067
"FDQ47","OUT049",772.270660417199
"NCZ18","OUT013",3951.80683872081
"FDE29","OUT017",1066.59465957506
"FDF10","OUT027",3834.19822359115
"FDC48","OUT049",1476.85885859029
"FDY58","OUT013",3653.46327273425
"NCX30","OUT010",1976.27542280595
"FDV11","OUT013",2901.60749478734
"FDT46","OUT046",835.606271169819
"DRD01","OUT019",-962.732797026093
"FDQ11","OUT013",4099.05749745867
"NCM41","OUT017",1582.78755076609
"NCC55","OUT013",665.484521040583
"FDG45","OUT027",4836.36673813823
"NCQ54","OUT049",2764.1503201113
"FDM34","OUT045",1968.38250773247
"FDD17","OUT019",1851.26903334136
"FDN38","OUT027",5407.86719922438
"FDB53","OUT018",2103.47378594144
"NCL06","OUT035",4252.71861334163
"NCV18","OUT019",-595.03342805959
"FDX25","OUT013",2929.01445412537
"FDB39","OUT046",933.047247127635
"FDC33","OUT049",3283.42712583442
"NCO14","OUT018",472.445255416406
"FDA58","OUT027",5184.10792442397
"NCQ02","OUT017",3065.74485971954
"NCR53","OUT017",3654.08399052773
"FDN52","OUT046",1463.07061157556
"FDG26","OUT046",4037.88127608889
"FDE23","OUT027",2266.73929460565
"DRI37","OUT013",961.045159087009
"DRH37","OUT018",2363.93584747988
"FDO01","OUT035",2211.62301715174
"FDK45","OUT049",1937.70353913591
"FDP23","OUT049",3544.34166388484
"FDM33","OUT035",3616.93124169313
"FDD36","OUT017",2019.51506773315
"FDL56","OUT017",1500.41113976045
"FDT27","OUT010",1862.05378001557
"FDG52","OUT017",858.757074923191
"NCL42","OUT035",3966.56532197103
"DRJ24","OUT046",2934.52136712804
"FDV38","OUT046",860.632856857352
"FDT35","OUT045",2683.48099596503
"FDY51","OUT045",3411.11998955282
"FDC37","OUT017",1804.29660120063
"NCP43","OUT013",2902.36618121179
"FDO33","OUT045",1715.03070745384
"FDW04","OUT018",1833.64691380249
"NCC31","OUT046",2472.62307521288
"FDK22","OUT049",3527.1483827987
"FDJ50","OUT017",1012.28912187334
"FDV13","OUT017",1592.79415659267
"DRL60","OUT017",2533.99803089833
"FDW03","OUT017",1808.8420839976
"FDY27","OUT035",2982.91063911207
"FDB39","OUT027",2369.58492894157
"FDU59","OUT045",2517.69979290934
"FDZ57","OUT049",2188.5209612242
"FDO21","OUT049",3709.01987403807
"FDS43","OUT018",2736.35447086545
"FDU28","OUT010",1110.41328087677
"FDC51","OUT010",92.0086415181708
"FDW16","OUT010",-380.698900846144
"FDP32","OUT010",60.9191199856202
"FDB60","OUT019",1216.18652001092
"NCQ30","OUT046",1887.69518542984
"FDD26","OUT049",3076.75027153319
"FDI44","OUT045",1211.62994945073
"DRH23","OUT046",878.340735580023
"FDO44","OUT046",1771.08240049417
"FDG04","OUT046",2998.85475514891
"FDM32","OUT027",2939.12707952376
"FDM09","OUT013",2776.82003578826
"FDZ47","OUT013",1639.03054130551
"FDM40","OUT027",3743.1462305603
"FDY48","OUT017",1746.69568208164
"NCM30","OUT045",618.673040758836
"FDX36","OUT010",1668.56409980518
"DRF03","OUT017",768.350528112418
"FDN51","OUT049",4247.44950760618
"FDM57","OUT049",1519.37513230056
"FDB35","OUT049",1655.84567498692
"FDY13","OUT027",2748.86360878987
"FDA37","OUT017",2132.43665302985
"NCX53","OUT017",2372.74791256215
"FDD59","OUT018",1094.95129076424
"FDX10","OUT019",-1238.25755367133
"FDC03","OUT018",2881.22094267319
"FDW43","OUT035",3769.83889141204
"FDW10","OUT046",2790.19956903875
"FDY14","OUT027",5604.00322366214
"FDV43","OUT045",703.640527364306
"FDO40","OUT013",2454.58688859437
"FDP46","OUT027",2923.1141932555
"NCE43","OUT019",763.374348778482
"FDD05","OUT035",2047.92682272758
"FDJ60","OUT010",764.727722317495
"DRE27","OUT018",1259.81908539589
"FDO11","OUT035",4149.44042124763
"DRG11","OUT027",3132.58025709617
"FDK33","OUT010",1493.03302930776
"DRM23","OUT045",2619.94306672941
"FDJ02","OUT027",3851.89097635395
"NCZ05","OUT045",1583.3808961647
"NCL30","OUT013",2004.02121457265
"FDZ19","OUT018",2496.88226442282
"FDM45","OUT049",2047.01712459306
"FDO36","OUT046",2832.10469004139
"NCK31","OUT045",765.103539908915
"DRJ37","OUT045",2384.11534108481
"FDP24","OUT018",1609.84111767621
"FDF46","OUT013",1845.1461859938
"FDX46","OUT019",-906.371494579345
"NCL18","OUT045",2955.9865519178
"FDJ26","OUT013",3434.90138547484
"FDJ07","OUT045",1780.40947060062
"FDY15","OUT013",2547.70512606707
"DRG01","OUT045",1161.44291324734
"FDF58","OUT045",987.733445891265
"FDZ14","OUT019",79.2959369816335
"FDP31","OUT049",1159.03386659173
"FDH45","OUT013",804.396932405093
"FDA09","OUT010",936.952871354775
"FDW31","OUT035",3360.57216415431
"FDA57","OUT046",699.892951682346
"NCE55","OUT035",2924.27499099817
"FDC17","OUT019",1481.27450075814
"FDC59","OUT013",1102.63608029373
"FDA22","OUT013",2699.57280103803
"FDK52","OUT035",3688.11340959068
"NCM26","OUT046",2426.85954942079
"NCT53","OUT035",2758.81099958767
"FDW45","OUT018",2120.47561219893
"NCI18","OUT035",3644.97190376457
"FDE38","OUT018",2339.75728007133
"FDF08","OUT019",-396.651106194125
"FDY58","OUT010",1716.94585362219
"FDF58","OUT019",-860.30151090432
"FDX39","OUT017",3491.05997220097
"FDB44","OUT049",3447.90681789435
"FDF28","OUT013",2073.36276073128
"FDE39","OUT013",1910.2039304322
"FDT37","OUT018",3719.60385279997
"FDZ45","OUT017",3261.64059973618
"FDO40","OUT035",2576.0622872044
"FDM57","OUT027",2886.03135810131
"DRG36","OUT017",2826.11243762938
"FDY36","OUT010",-698.642191147116
"DRL60","OUT027",3878.27028574103
"FDS25","OUT019",-132.46637986005
"DRF49","OUT027",3210.30932343427
"FDP16","OUT045",3800.91086307188
"FDS60","OUT049",2975.01288785015
"FDU15","OUT027",2185.62789522502
"FDK43","OUT046",2033.94612957584
"FDN25","OUT046",1009.12039459645
"FDE53","OUT049",1791.52043623777
"FDB22","OUT013",2512.58493292897
"FDE39","OUT017",2018.49351425026
"FDX35","OUT035",3746.71169186579
"NCG54","OUT049",2788.3551033936
"FDH27","OUT035",2500.46069359785
"NCK42","OUT013",3418.79971991459
"FDS25","OUT049",1849.44298686235
"FDI10","OUT018",2510.31139573328
"FDU35","OUT035",1757.35442017278
"FDI04","OUT017",3304.67787192579
"DRK23","OUT035",4087.48532553819
"FDB53","OUT019",459.181097275444
"FDY02","OUT049",4265.69187361434
"FDM60","OUT035",896.429419594539
"NCJ31","OUT010",1785.64944990856
"DRP35","OUT017",2073.46037830415
"NCQ30","OUT018",1646.39306915274
"DRL11","OUT010",614.044352543358
"FDU01","OUT013",3010.48422040247
"FDR39","OUT035",3019.53978924166
"FDO08","OUT046",2714.23418905247
"FDC02","OUT045",4023.14231831735
"NCZ29","OUT035",2138.44237337485
"FDF29","OUT010",206.994240421952
"FDZ23","OUT017",3118.06429854082
"NCU53","OUT018",2314.42973424838
"NCW30","OUT013",4051.148409904
"NCM26","OUT027",3901.53640743717
"FDV50","OUT027",3398.71079171169
"FDW15","OUT049",2516.21870233769
"FDI35","OUT027",4365.70126981633
"FDO11","OUT017",4083.5564972141
"FDN48","OUT046",1503.35756817262
"NCA17","OUT049",2475.44026521925
"NCN54","OUT013",1303.47766012867
"FDP22","OUT013",890.287612508001
"NCB54","OUT035",2123.08499329188
"FDD08","OUT045",623.850087216375
"DRM48","OUT010",-1315.18221526863
"FDG41","OUT027",3249.80987978949
"FDE44","OUT027",2257.70447253279
"FDE26","OUT035",2464.32219485592
"NCS38","OUT013",1805.46727276597
"NCJ54","OUT018",3343.96160489004
"FDI40","OUT019",-288.745261265592
"FDN45","OUT018",3245.55540869762
"FDU43","OUT046",3829.86000965483
"FDI04","OUT010",1257.31378029371
"NCC07","OUT018",1379.52445570212
"NCC07","OUT019",-248.448576783974
"NCD18","OUT045",3560.30165533034
"FDU55","OUT035",4237.14505183947
"FDX59","OUT035",802.903422692807
"FDR52","OUT049",3172.44307581354
"NCP17","OUT013",1018.71604191051
"FDQ32","OUT045",1922.77138635415
"NCT17","OUT049",3074.2814673753
"FDO10","OUT049",1091.24616971252
"FDE32","OUT049",734.828185519008
"FDN44","OUT045",2497.91775791421
"FDH02","OUT035",1633.47319813165
"FDK60","OUT013",1654.03057921042
"FDS24","OUT019",-472.703282814238
"FDL03","OUT010",1285.12227612463
"FDB46","OUT027",4850.29053774998
"FDO48","OUT049",3667.1262234576
"FDZ39","OUT049",1806.80650455464
"FDT02","OUT027",2112.03870147998
"FDC50","OUT013",1545.61199711087
"FDP39","OUT035",1016.46433629096
"DRG15","OUT018",679.424615117546
"FDP10","OUT018",1365.79091544816
"FDF53","OUT027",4366.85781245024
"FDN34","OUT045",2697.52712930034
"FDK02","OUT045",1841.99936684288
"FDC23","OUT045",2746.92328877129
"FDJ10","OUT019",346.583319617919
"FDE53","OUT035",1870.03394665427
"FDR25","OUT035",4361.07802896243
"FDW50","OUT046",2668.1835727443
"FDS09","OUT049",987.385544040216
"FDW49","OUT010",901.368631517385
"FDU51","OUT046",2882.8718634746
"FDF28","OUT018",1767.30458329569
"NCY30","OUT018",2560.70751693448
"FDD44","OUT045",4060.66553807584
"FDX09","OUT017",2927.46094873913
"NCF30","OUT013",1984.75473777283
"FDZ50","OUT019",1102.18014787841
"FDW37","OUT013",1457.60930716504
"FDD11","OUT049",4113.21981535115
"DRH39","OUT018",945.428773240595
"FDA36","OUT049",3020.8603262501
"NCG43","OUT049",1552.20682048171
"FDF02","OUT035",1796.76685308136
"FDP57","OUT027",3080.74989492624
"NCE42","OUT017",3738.71918682864
"NCR38","OUT027",5397.81689209373
"FDP03","OUT019",104.251165404601
"FDO51","OUT035",929.012317485759
"NCQ42","OUT046",1998.71281877019
"NCM41","OUT046",1460.53161914926
"FDH48","OUT027",2844.6354581715
"DRF60","OUT046",3719.2596205153
"FDJ27","OUT035",1810.39292878343
"FDQ14","OUT013",2472.38924199795
"FDN27","OUT017",1988.58830044045
"NCQ02","OUT046",2996.06112771052
"FDJ33","OUT049",2107.47690273421
"FDP07","OUT027",4565.51895582445
"DRE01","OUT049",3863.53908588931
"FDU36","OUT045",1526.67123781835
"FDL28","OUT017",3756.89167267796
"NCX53","OUT046",2255.98606534581
"FDZ39","OUT013",1744.81725057079
"NCP42","OUT013",3118.73581963698
"FDJ14","OUT035",1528.13779964042
"FDK04","OUT049",1003.97836316323
"NCC19","OUT017",3148.21418962029
"FDS09","OUT018",618.998928108318
"FDZ02","OUT046",1655.2022857504
"FDD35","OUT018",1660.80663929515
"NCY42","OUT017",2401.52555654643
"FDB05","OUT045",3785.87069972694
"FDF20","OUT035",3272.0463100289
"NCO41","OUT018",1287.23899040236
"FDC40","OUT027",2812.35211728707
"FDV58","OUT045",3034.2962400203
"FDZ57","OUT045",2027.34772661797
"DRM35","OUT046",2842.46398065767
"DRN36","OUT018",1234.98654743477
"FDQ13","OUT046",1393.22756598428
"DRO35","OUT010",-85.8089766848971
"NCD43","OUT035",1807.17993182275
"FDA51","OUT018",1574.26574207978
"NCX17","OUT027",5076.51954574206
"NCZ17","OUT049",766.0583182409
"FDR11","OUT027",4052.35010616501
"FDW34","OUT049",3931.33357516727
"FDN50","OUT017",1649.5104843042
"FDS09","OUT046",873.985232821236
"FDS48","OUT018",2162.77480306525
"FDL44","OUT049",2725.24455200478
"DRF48","OUT018",2668.93255209747
"FDA14","OUT018",2120.40859036455
"NCD30","OUT049",1626.1615621775
"FDI16","OUT017",984.263476843723
"NCG06","OUT035",4200.60236912456
"DRZ24","OUT035",2028.09753989304
"NCS17","OUT045",1430.67904203222
"FDB37","OUT045",3771.35283718499
"FDE10","OUT035",2218.93836294454
"FDC57","OUT045",3022.175387496
"FDM12","OUT018",2751.07876224892
"FDE24","OUT049",2362.85473321894
"FDW22","OUT045",3452.2991792149
"DRD01","OUT027",2359.24179402698
"NCZ18","OUT027",5393.4050916945
"FDN49","OUT045",671.554093257936
"FDR22","OUT035",1983.42141749715
"FDV08","OUT019",-1124.01179232058
"FDY39","OUT046",2979.1432970029
"FDV36","OUT049",2085.95214387342
"FDO60","OUT045",679.801192940908
"FDU04","OUT027",3399.53584430582
"FDR20","OUT027",2278.85501353878
"FDW19","OUT019",-70.4315589864984
"FDU40","OUT049",3171.96658813886
"FDK15","OUT045",1516.80921972008
"DRF15","OUT035",2582.66096285391
"FDQ25","OUT017",2921.73579182895
"FDI48","OUT019",-983.336620789948
"FDS49","OUT046",1272.49446336006
"FDV22","OUT046",2585.58310764199
"NCV42","OUT046",1715.66829616497
"FDX26","OUT046",2938.84278680815
"FDI33","OUT018",1185.6258534832
"FDZ14","OUT049",2071.71910407681
"FDG10","OUT013",994.48985193513
"FDM38","OUT018",589.521302129184
"FDG26","OUT027",5479.11227707152
"FDH46","OUT035",1810.65976899349
"FDN13","OUT018",1317.03032167553
"FDU57","OUT035",2584.00534740557
"NCI06","OUT046",2849.43215370335
"FDM38","OUT045",822.608639050317
"NCG42","OUT010",93.1074563670083
"FDL39","OUT045",2855.84651667922
"FDT31","OUT019",1154.71418054879
"FDV59","OUT013",3485.54688385236
"FDB49","OUT035",1807.82400892996
"FDD58","OUT049",1719.7523199951
"DRN59","OUT046",749.113693063854
"FDX48","OUT049",2602.7846408524
"FDQ11","OUT049",4143.93002339814
"FDY12","OUT049",993.889453313031
"FDQ11","OUT045",3998.59340265727
"DRI11","OUT017",1935.27138696645
"FDY32","OUT027",4057.24094620832
"FDS51","OUT045",936.752980895596
"FDR19","OUT010",433.735711179585
"DRB13","OUT018",2757.49689970156
"FDS21","OUT035",1179.24715298565
"FDQ40","OUT045",2791.71369989369
"NCE55","OUT013",2802.7760654368
"FDX43","OUT027",4079.82059510656
"FDS12","OUT049",2064.56103558235
"DRK01","OUT027",2958.72921459375
"FDN25","OUT017",1066.41768512755
"FDB60","OUT046",3105.35837230734
"FDQ13","OUT017",1489.16269922253
"DRK13","OUT045",3032.1125285943
"DRF25","OUT018",354.943381243832
"NCD42","OUT019",-1227.66668721562
"FDW25","OUT045",1295.7929193416
"NCV29","OUT027",4302.97791970534
"NCK42","OUT035",3515.89474368357
"DRJ13","OUT027",3979.75618056404
"DRD15","OUT017",3774.435588664
"FDM27","OUT045",2482.02622611617
"FDZ50","OUT018",2719.13346983882
"FDC04","OUT046",3843.42651711171
"FDF50","OUT049",3164.55024776714
"FDP15","OUT045",4001.73452381228
"FDK46","OUT035",4222.0035038439
"FDZ56","OUT018",2447.63536726855
"FDY60","OUT049",2466.53398713344
"FDB10","OUT035",3879.67375620903
"FDR57","OUT045",2451.97501611968
"FDU58","OUT049",3102.43932020666
"FDH02","OUT046",1487.57268061915
"FDP48","OUT013",2970.7630226737
"FDI46","OUT035",4108.9396576466
"FDW56","OUT013",3104.30266899202
"NCM19","OUT010",-141.90516644377
"FDS50","OUT027",4961.37305651457
"FDK24","OUT013",784.623135433096
"FDO36","OUT017",2964.9031082026
"FDK45","OUT027",3304.58265955839
"NCL05","OUT045",647.179057992182
"FDL32","OUT018",1571.402554789
"FDA28","OUT049",2135.42424189401
"FDY36","OUT018",979.625161983479
"FDP32","OUT018",1733.97880671254
"FDL50","OUT046",2003.62830273337
"DRC24","OUT049",2523.60430450772
"NCS18","OUT017",1808.73114840426
"FDD16","OUT017",1337.61346274702
"NCV18","OUT013",1377.24361900723
"FDX07","OUT046",2984.1029508393
"NCZ05","OUT027",3100.78875192388
"NCI31","OUT013",629.526494810898
"FDK14","OUT049",1457.90990497674
"NCR06","OUT045",663.433954474232
"NCF54","OUT049",2838.41306783576
"DRG23","OUT010",477.521358525199
"FDD53","OUT046",742.396700166106
"NCM31","OUT027",3667.85457120136
"FDT16","OUT017",4266.62010501007
"FDR40","OUT035",1504.65195939768
"DRG25","OUT017",3036.67626314752
"FDT10","OUT035",1158.43090374866
"FDY32","OUT013",2644.7841829899
"FDN50","OUT035",1699.60614545029
"FDZ35","OUT019",-153.049642064426
"NCP54","OUT045",1851.36404716225
"NCD07","OUT035",1912.20424810003
"FDS02","OUT018",2890.24042571584
"DRN59","OUT018",514.92779047494
"DRB24","OUT013",2519.77446080601
"FDP37","OUT027",3450.32596511193
"DRB01","OUT018",2718.01060028854
"FDR47","OUT046",3113.14219394505
"NCM31","OUT010",321.897335139733
"NCF06","OUT027",5493.82254874364
"NCV17","OUT027",3483.1907501552
"FDS10","OUT049",2939.91010262111
"FDN52","OUT035",1595.88243571328
"FDZ48","OUT013",1827.22403996201
"FDJ48","OUT049",4020.09270654516
"DRB13","OUT027",4491.09684091156
"FDV59","OUT017",3556.63196466303
"FDL32","OUT035",1963.20101577067
"FDZ12","OUT035",2431.80276612337
"NCR06","OUT027",2161.96141669695
"FDP51","OUT017",2056.73693970339
"FDY22","OUT013",2348.75616755597
"FDZ38","OUT049",2847.64038221346
"NCO54","OUT035",1011.89428293362
"FDR23","OUT035",2949.87828447484
"FDM38","OUT049",1013.99730977412
"FDS25","OUT013",1836.27309829794
"FDZ22","OUT013",1406.88237836795
"FDZ20","OUT019",2135.60035701687
"FDD45","OUT010",-382.217227306801
"FDN03","OUT049",4084.36412552699
"NCW30","OUT046",4026.78129622161
"FDY24","OUT027",2363.63731874977
"FDJ26","OUT019",1488.12641826724
"FDM15","OUT049",2606.82164852494
"NCW54","OUT027",2361.17479122368
"FDA23","OUT045",1554.60573007033
"FDA39","OUT019",-1181.91328100337
"FDZ12","OUT017",2420.4976624932
"NCB42","OUT046",1839.16754960602
"FDL16","OUT046",767.742442708267
"FDO24","OUT019",660.439926841665
"NCP42","OUT046",3054.67863584451
"FDR19","OUT018",2135.19681228976
"DRL01","OUT045",3628.22710408148
"FDV37","OUT046",3198.17185538309
"FDI41","OUT010",482.187257233986
"FDF58","OUT049",1117.56060899525
"NCF43","OUT018",1995.61444295835
"FDN02","OUT049",3355.18742475936
"NCP41","OUT035",1853.52305080438
"NCY17","OUT027",2164.76957554994
"FDL58","OUT027",5631.56034562372
"NCA30","OUT027",4395.01521268242
"FDE46","OUT018",2147.88596723938
"FDY38","OUT035",3842.31699292108
"NCH29","OUT027",2962.60251488945
"FDO20","OUT045",3972.04293785625
"FDP44","OUT018",1426.78055935872
"FDM02","OUT027",2944.47516537918
"FDJ14","OUT027",2815.37751707158
"FDH04","OUT010",-429.127413985908
"DRK23","OUT046",3961.49724425911
"NCW05","OUT046",1652.93312646333
"FDF12","OUT049",2453.48341040243
